reading_id,tube_id,lactate_concentration,acetate_concentration
R2967,T082,0.7787217050142914,0.8291825935947934
R2968,T022,0.6334998491387573,0.4493775547983577
R2969,T036,0.22205374091117147,0.947534060647222
R2970,T121,0.9432537868322127,0.17740384509471885
R2971,T019,0.6335752035492077,0.1202241722205869
R2972,T083,0.231633804462681,0.4686818303560347
R2973,T083,0.9043352162186038,0.14718781252527735
R2974,T011,0.03406717695740202,0.13821475122950722
R2975,T030,0.8260375961353504,0.7953029816868918
R2976,T083,0.3272041114103843,0.12651424070992257
R2977,T012,0.3601479676253133,0.5420649478397619
R2978,T064,0.1462152886012762,0.0667735815878977
R2979,T054,0.20161577101027894,0.9416218507144856
R2980,T112,0.940280689218483,0.26528526696329
R2981,T039,0.4692957824180283,0.7408787161711097
R2982,T034,0.42430689458757076,0.427304336696103
R2983,T004,0.1447985024776015,0.6157113480892097
R2984,T075,0.32590254178594935,0.5331777670697901
R2985,T041,0.7729627736882083,0.5671261144514558
R2986,T091,0.16613299213264754,0.9303718552852563
R2987,T048,0.12460862595337208,0.7072050952810723
R2988,T017,0.4426003537458141,0.8524199032296971
R2989,T010,0.8434987537095656,0.01811855583194577
R2990,T053,0.06763367670286324,0.46875899232466944
R2991,T078,0.831740354079004,0.08828939652419487
R2992,T036,0.9330268125825054,0.9831908620515836
R2993,T070,0.5777393391081334,0.25370410107779917
R2994,T067,0.35867852166251113,0.5209542920101016
R2995,T102,0.875820180259274,0.7399748741102304
R2996,T108,0.6543773722943967,0.49507044919851095
R2997,T014,0.3752167025653209,0.6189242519239508
R2998,T087,0.47521806482360485,0.8285266285317338
R2999,T040,0.5692014621308457,0.6948265097414749
R3000,T118,0.17558486598652634,0.0009838737099945316
R3001,T029,0.018619816348876328,0.47923636319064034
R3002,T103,0.3804743879564495,0.15410300039018276
R3003,T049,0.7722162251799993,0.7449151962692149
R3004,T042,0.6303796156838146,0.5328207045218629
R3005,T071,0.5353846673659072,0.710852686217764
R3006,T054,0.11357951668142496,0.7381372791445843
R3007,T046,0.8623537618112718,0.3212262126935391
R3008,T019,0.006828790807019369,0.9378715832943877
R3009,T017,0.6353700753262506,0.028949917309668005
R3010,T065,0.5763942772976319,0.8364383632679874
R3011,T018,0.4469709165282487,0.9801896478236475
R3012,T117,0.24285661957057858,0.952972849357056
R3013,T046,0.8225425755891306,0.48450003504303574
R3014,T096,0.155762108653284,0.5299897006799599
R3015,T052,0.46418717232973605,0.4412682883227117
R3016,T018,0.1160286409552832,0.7995194279932951
R3017,T069,0.7214656398803296,0.381174699991074
R3018,T102,0.06289551620159639,0.354595590355102
R3019,T047,0.2373340165207105,0.40629640685400104
R3020,T055,0.6249192568696181,0.5705736337575902
R3021,T061,0.47645652521086024,0.2573155735845749
R3022,T005,0.21667384787491606,0.6770624945541719
R3023,T093,0.1548276709211993,0.42264994210551565
R3024,T077,0.3281644080529841,0.2171705646832197
R3025,T024,0.39694063109776534,0.29515353030948166
R3026,T121,0.6557428359277871,0.4404251746767047
R3027,T047,0.3412306380363729,0.5430337551938685
R3028,T098,0.5880380691368249,0.8523803118508783
R3029,T042,0.014861279342791911,0.8811271340929768
R3030,T063,0.26450949615234476,0.0764378464678902
R3031,T049,0.73042567976194,0.5833075232733358
R3032,T078,0.8551595061093559,0.03524755313173933
R3033,T070,0.9640000324024739,0.5782908297722538
R3034,T062,0.8343898082494228,0.41337482518332624
R3035,T082,0.25189274035813936,0.06221913043041516
R3036,T106,0.6364521065465354,0.8354585978122933
R3037,T050,0.0845843084145087,0.3997737422485642
R3038,T068,0.9508030037761297,0.1541018641935603
R3039,T063,0.21281098743450777,0.9015146228861299
R3040,T057,0.39197235160536603,0.9292267515963101
R3041,T020,0.6921454619647456,0.8231469310098801
R3042,T065,0.4113423165764616,0.7578712235698525
R3043,T094,0.7350085479988311,0.7367411823498969
R3044,T070,0.10762872727559158,0.16258205822120808
R3045,T124,0.3911064838375481,0.877549705986191
R3046,T049,0.7679305421669353,0.7463404792805184
R3047,T063,0.056116799861244404,0.23867435179592633
R3048,T030,0.3481332697579733,0.5123849924844938
R3049,T088,0.998119502447977,0.9279756677300635
R3050,T014,0.23920266837998128,0.15525597688780202
R3051,T078,0.6528990634182192,0.3533202359708042
R3052,T112,0.5092689733343116,0.867433591390766
R3053,T114,0.937107454208591,0.8271343697563885
R3054,T022,0.6991206123235203,0.9804708200167077
R3055,T017,0.49387398669773963,0.6467924291596635
R3056,T033,0.5184001029238834,0.5701266160186284
R3057,T021,0.47515671670778425,0.26209149870292114
R3058,T044,0.8078426108519784,0.8842557406279568
R3059,T080,0.9361045342420569,0.4550606343340745
R3060,T039,0.022194808135555744,0.6080133410677053
R3061,T117,0.08126478752640798,0.6283968990008552
R3062,T006,0.973863631059877,0.8051758061457557
R3063,T055,0.11088740787381735,0.4041029849631228
R3064,T045,0.10423798472347523,0.8645568554379129
R3065,T033,0.5928317332743186,0.7376250433306976
R3066,T041,0.4366188211554014,0.06876417138717672
R3067,T070,0.25934035828199753,0.17634755658110013
R3068,T125,0.20229995983149318,0.40409349009510775
R3069,T003,0.7573032846846859,0.32881588556846997
R3070,T088,0.6710628067782275,0.6809913476726169
R3071,T054,0.36829679301602924,0.26862788839079155
R3072,T000,0.14232034047791298,0.7789194574263311
R3073,T043,0.24067785970088562,0.7921348268840812
R3074,T052,0.03690475029628204,0.662189279545299
R3075,T084,0.417607090944049,0.696048175503189
R3076,T014,0.41014582534993926,0.9153978536992206
R3077,T018,0.9899090939348272,0.39462723156537116
R3078,T046,0.9295377526934864,0.35098191046751626
R3079,T019,0.4027456525634585,0.4757472085334554
R3080,T058,0.5304972736694341,0.04440116955996487
R3081,T077,0.188982026983047,0.4393537453398776
R3082,T046,0.6708799709606396,0.4861187364729055
R3083,T090,0.8867917141891944,0.33070579974616643
R3084,T094,0.4840947466108291,0.5305166136378037
R3085,T007,0.07631946097858888,0.8060411571949709
R3086,T033,0.23116610847871755,0.46379936224174745
R3087,T047,0.3385931683951142,0.9970033069539762
R3088,T119,0.6445089623234665,0.527401696937524
R3089,T017,0.09932824890929448,0.47827194623627634
R3090,T010,0.41076982831663733,0.2873728133780654
R3091,T037,0.8367865912019069,0.6436711749973364
R3092,T026,0.9332236443520454,0.2729603651143798
R3093,T014,0.799713454302651,0.19068210249134465
R3094,T007,0.5780137591971611,0.4937414880044182
R3095,T018,0.35618170588559284,0.9462109760359904
R3096,T052,0.6267528119182502,0.13979406075230738
R3097,T022,0.14532484975793258,0.12451559609756901
R3098,T022,0.9887757649364712,0.7839284585821559
R3099,T110,0.6875913816457688,0.6049796859059754
R3100,T116,0.23972887850977587,0.810558458931998
R3101,T094,0.5737462009416082,0.5303762914294016
R3102,T064,0.012757528202847701,0.6508107704098701
R3103,T003,0.007006485516875882,0.3715718170000417
R3104,T079,0.6025594422350211,0.7206695538588959
R3105,T079,0.6415136424363018,0.0047838382808913504
R3106,T090,0.5894663995800704,0.10544510624834302
R3107,T011,0.6639852232453278,0.18963998357912315
R3108,T008,0.13429548644750244,0.07547311574321836
R3109,T088,0.7627268428065286,0.15248881162891292
R3110,T067,0.6813370047031057,0.27177343455117664
R3111,T021,0.47394055414332603,0.755588217261962
R3112,T106,0.21861659499020902,0.07331891007690361
R3113,T104,0.7181387399379672,0.656412414990002
R3114,T097,0.3177975048951257,0.4977334343421588
R3115,T021,0.6291249448627343,0.8439673019245506
R3116,T080,0.20321984630230006,0.663867568744534
R3117,T055,0.9663082096258029,0.8495946812858476
R3118,T125,0.32987215866505926,0.7521542239752427
R3119,T006,0.01033580389077815,0.06615584605067026
R3120,T061,0.1942656566594103,0.631192251267486
R3121,T119,0.4196592298532157,0.13521107536891586
R3122,T020,0.6228760008389902,0.38187770732144
R3123,T083,0.5012447537465128,0.2871887078695615
R3124,T019,0.5944127773787632,0.1350459173516101
R3125,T034,0.8492973318416839,0.017395867225757145
R3126,T042,0.05669832653835638,0.0704430750248034
R3127,T045,0.892047104598013,0.7570985037722986
R3128,T047,0.22361782709251943,0.4638714646526645
R3129,T017,0.04192081369539413,0.36030222591398975
R3130,T043,0.26720626824420524,0.8634215500556767
R3131,T091,0.5384542623438145,0.34609663938957635
R3132,T063,0.3868414254545579,0.4059671421143194
R3133,T124,0.4386206635172062,0.8625840092907084
R3134,T043,0.9108691741518817,0.8680014753982864
R3135,T006,0.3306570984933923,0.8706962898171527
R3136,T021,0.072668516465201,0.03560147574778927
R3137,T079,0.6135060463958044,0.3568946664758923
R3138,T051,0.6006278808537328,0.33814742802835296
R3139,T002,0.35399628064817135,0.6430779449094531
R3140,T117,0.1964787466606055,0.8150295085833367
R3141,T069,0.3035418391319361,0.39705274311788985
R3142,T074,0.009636994852897707,0.22435166642493787
R3143,T067,0.9604799440943781,0.6651473187944956
R3144,T086,0.2770894077470135,0.42152728752695445
R3145,T113,0.3621589636742234,0.7053436653620534
R3146,T094,0.2312167447720197,0.9462224458096066
R3147,T083,0.08205379734608276,0.31046742821358886
R3148,T089,0.5884506755193624,0.9585222101639862
R3149,T061,0.5577522928949615,0.38541675128555963
R3150,T001,0.13382704977808213,0.9993946958330502
R3151,T021,0.5577135025104848,0.9606111470685149
R3152,T084,0.878114407773421,0.9196020878041425
R3153,T028,0.3287354508989705,0.3220371643187293
R3154,T012,0.2769736718203849,0.6354861866542303
R3155,T071,0.15192015844524553,0.48654711333156186
R3156,T073,0.006918325138574377,0.7990754874846274
R3157,T102,0.8614928465898797,0.6432592234260017
R3158,T043,0.04057424983746327,0.04617536061363281
R3159,T022,0.5246138579341222,0.4940057713319398
R3160,T067,0.2973997932233782,0.24427179057939463
R3161,T039,0.0015780080584133493,0.2213989018111402
R3162,T069,0.5000258177488813,0.06135047248892633
R3163,T040,0.2778547428841549,0.6677947365744111
R3164,T110,0.1358149495061346,0.6166962933111504
R3165,T060,0.8222028869302207,0.2970979519954057
R3166,T119,0.940009224620145,0.7184932268093835
R3167,T000,0.8716470758802347,0.6133086753452219
R3168,T015,0.5281721702960703,0.8584373350371644
R3169,T074,0.8143921746633318,0.2983156690471316
R3170,T113,0.4957760903587817,0.0023917682994525347
R3171,T086,0.5069293626920637,0.04734300626319887
R3172,T002,0.3201560734465587,0.6123176020869219
R3173,T004,0.8130646827981309,0.8666818381399414
R3174,T066,0.23941578723863444,0.3979345398377747
R3175,T123,0.27299121479269917,0.9730437533908772
R3176,T038,0.8837237058717787,0.4432515938705013
R3177,T111,0.0195005435766602,0.4023713008115578
R3178,T080,0.0542049371245501,0.022165740487430252
R3179,T094,0.7547285994569582,0.09261065289869297
R3180,T082,0.30159966672210115,0.8683483202089938
R3181,T060,0.812151841807001,0.11105699320359996
R3182,T097,0.8778482240824632,0.3104826228291001
R3183,T076,0.5142758073846441,0.8111856753671488
R3184,T123,0.2752025951157606,0.07855618139843679
R3185,T033,0.7865085663635036,0.43904732599511254
R3186,T086,0.042786893646550306,0.39072710891201556
R3187,T099,0.20460036836241913,0.5053706883376201
R3188,T008,0.5494375634350565,0.9009987856667271
R3189,T087,0.632405246202286,0.7390121216266222
R3190,T101,0.38558585220205455,0.9313072926408394
R3191,T086,0.7495135616159643,0.34580963994306135
R3192,T084,0.8672342338108865,0.9039195534598711
R3193,T098,0.1653457111076616,0.14778366061013593
R3194,T059,0.7049003452848176,0.45943183583758684
R3195,T097,0.7652142354520088,0.29515205799864497
R3196,T018,0.1655809122738936,0.38972575958654654
R3197,T024,0.1625551041830824,0.3187453759161575
R3198,T095,0.7322031099618822,0.6601112316413044
R3199,T117,0.5300363908584691,0.3010558570791554
R3200,T098,0.08980121707046251,0.21072353298897173
R3201,T001,0.5083793922986806,0.30277819880337087
R3202,T080,0.637630800542235,0.5117833437666623
R3203,T006,0.1616586211690888,0.6235763663864934
R3204,T070,0.8603720484792191,0.40988363003995676
R3205,T001,0.2365441664189445,0.8008985938469039
R3206,T042,0.3010217323110561,0.9925626217585468
R3207,T078,0.8996447948684112,0.8566020553758963
R3208,T105,0.3403944108188406,0.4765439902898492
R3209,T113,0.7844442268332803,0.5434850316417891
R3210,T017,0.12313820069050851,0.884347823458769
R3211,T019,0.8152205369713598,0.9700060130735408
R3212,T071,0.16139814701644217,0.2243032844499241
R3213,T070,0.19109908878502158,0.5391395282979853
R3214,T014,0.2088589258708281,0.1564816761881741
R3215,T003,0.8665892542495103,0.31420499826116466
R3216,T120,0.7130612178870912,0.283684792885574
R3217,T071,0.6507856475834638,0.47281240051968954
R3218,T017,0.4153266073810805,0.4233673992791832
R3219,T096,0.8476994589895283,0.9950788586178579
R3220,T007,0.3563272686470208,0.7570899070089373
R3221,T115,0.9019920812894603,0.9518380749725471
R3222,T054,0.9646206283450743,0.7971877540466618
R3223,T093,0.10577632234268075,0.03275354981645173
R3224,T067,0.47810578452835417,0.06112522449781732
R3225,T004,0.5881431106671332,0.17186142603775234
R3226,T102,0.9125646031200008,0.2315921105864257
R3227,T016,0.7843263622933226,0.2974023131901681
R3228,T082,0.5717018275043283,0.6887765686571725
R3229,T014,0.24824925790616192,0.9014595626134274
R3230,T077,0.6215571464432054,0.4600187163562215
R3231,T029,0.4742517948588181,0.7805661578946567
R3232,T085,0.27677712387315045,0.898692956198601
R3233,T112,0.5725891583142473,0.4241905668860898
R3234,T105,0.7976003216456232,0.25677676534682936
R3235,T087,0.1041141085967332,0.29672401303960905
R3236,T077,0.2631414787672447,0.8163061845470565
R3237,T121,0.03789131651890265,0.007437080591160883
R3238,T086,0.5959295660479659,0.8672995012213545
R3239,T011,0.69673877317056,0.7411490821120144
R3240,T038,0.5376181047429386,0.10237691646322578
R3241,T124,0.624628132073608,0.3483781290056046
R3242,T003,0.3887983110970119,0.15192659667514274
R3243,T019,0.7434968119285902,0.18159254539708414
R3244,T060,0.7250742651485891,0.017597854557186876
R3245,T102,0.5082993531432027,0.771980174237828
R3246,T046,0.7845546281548322,0.0005538369195342563
R3247,T074,0.8712236730569171,0.24546763188654874
R3248,T027,0.06328219603322438,0.7170635752659007
R3249,T035,0.7297835097965681,0.5403486611498493
R3250,T100,0.30511974293091504,0.30907696193284573
R3251,T054,0.5063678618328245,0.35395622355269973
R3252,T002,0.951405318747938,0.1616117520521736
R3253,T124,0.7425346736570199,0.7916689451890421
R3254,T055,0.6767081639228137,0.9377857029011489
R3255,T111,0.9844040502673006,0.3162154659530819
R3256,T088,0.43746319131647193,0.7435188362414753
R3257,T098,0.5860669084597236,0.66820842166786
R3258,T104,0.5226487410045296,0.9148305395690357
R3259,T113,0.7512370270948204,0.5760660373557536
R3260,T116,0.06420000907215107,0.550343183467998
R3261,T124,0.024478582219802147,0.48424497715346937
R3262,T099,0.09532747264367458,0.9734054584943838
R3263,T104,0.37895796532605663,0.8265562871968175
R3264,T103,0.5193003352916529,0.33204570893525354
R3265,T052,0.39142259595603157,0.9210995908177186
R3266,T017,0.5177741248164439,0.13636035129932378
R3267,T007,0.7819300184029101,0.1681171541528682
R3268,T117,0.7014393830652228,0.6813533016527074
R3269,T004,0.1593637483008724,0.5339228944967398
R3270,T010,0.6742334620578496,0.027232965555413213
R3271,T091,0.17584468676758924,0.40066322063806104
R3272,T033,0.7496392434056951,0.68979688152717
R3273,T031,0.8122112427977737,0.22670171353283175
R3274,T027,0.8992441109729896,0.6467112919362784
R3275,T056,0.4024920496938783,0.148950723528542
R3276,T037,0.667522897651586,0.458357483617708
R3277,T026,0.6609119007268257,0.01625410784012926
R3278,T045,0.6790819902289625,0.7565163209333252
R3279,T001,0.7904070690419012,0.0952240561101525
R3280,T091,0.515507670502099,0.8858560061947689
R3281,T077,0.8078500021544448,0.6136117959837882
R3282,T104,0.30390303997776047,0.08640368300173007
R3283,T035,0.6718915331376676,0.8903504610400643
R3284,T108,0.10652667575935071,0.5687553889168326
R3285,T109,0.7317875951873584,0.1585293925562542
R3286,T089,0.8358095838064413,0.643448404453118
R3287,T006,0.2680151003516583,0.656475967949372
R3288,T112,0.33598861939326274,0.7180860033610659
R3289,T114,0.7823404415092217,0.3382943410737853
R3290,T094,0.16529443048532388,0.24365931531365492
R3291,T044,0.9634673040124149,0.8054135335468607
R3292,T002,0.1471806139128814,0.44392069848720206
R3293,T047,0.1279626239029924,0.6989178189041735
R3294,T048,0.6161078176944349,0.863432793956217
R3295,T001,0.1248476647822131,0.07966543933119685
R3296,T069,0.6400049442153158,0.010701396258455453
R3297,T042,0.8805764224809929,0.916721717728886
R3298,T100,0.10474547937319145,0.6198372586113491
R3299,T027,0.609200009707879,0.3871809587199414
R3300,T118,0.8763983298137161,0.478777688753525
R3301,T023,0.26538567975805893,0.3150907142289463
R3302,T098,0.8769897601407393,0.4691713524322916
R3303,T054,0.22824271707202182,0.11345859042302275
R3304,T076,0.2941441337435621,0.4210008927310005
R3305,T024,0.5457207543177809,0.9434836161764718
R3306,T111,0.6746189388849665,0.656268519300171
R3307,T075,0.5563204950099186,0.9132985577019128
R3308,T124,0.8341389816777566,0.5007285070238464
R3309,T108,0.5170490516673835,0.8802883349597227
R3310,T023,0.06420044582582418,0.6220298814072927
R3311,T101,0.3076325250965545,0.837200492537587
R3312,T047,0.24496169081944252,0.6402959095628818
R3313,T018,0.720590454890246,0.6703344250044422
